%time,field.header.seq,field.header.stamp,field.header.frame_id,field.positioning_dim,field.latitude,field.longitude,field.height,field.latitude_error,field.longitude_error,field.height_error,field.gps_connection_status,field.antena_status_open,field.antena_status_short
1634523505248784738,7046,1634523505248647008,gps_m2/gps,3,35.0429902,137.1834963,73.5810012817,0.570205390453,0.519584178925,1.26243150234,2,1,1
1634523506244436408,7047,1634523506244339390,gps_m2/gps,3,35.0430576,137.18378,73.9929962158,0.570186138153,0.519090056419,1.26238632202,2,1,1
1634523507244415694,7048,1634523507244335128,gps_m2/gps,3,35.0431226,137.1840648,74.4169998169,0.57052141428,0.518695056438,1.26201891899,2,1,1
1634523508244544632,7049,1634523508244437459,gps_m2/gps,3,35.0431854,137.1843504,74.8359985352,0.571361303329,0.51822000742,1.26223826408,2,1,1
1634523509244665204,7050,1634523509244415395,gps_m2/gps,3,35.0432458,137.1846368,75.2289962769,0.572293043137,0.517746150494,1.2634203434,2,1,1
1634523510244557786,7051,1634523510244392329,gps_m2/gps,3,35.0433044,137.1849239,75.6230010986,0.573022544384,0.517454266548,1.26494765282,2,1,1
1634523511246452083,7052,1634523511246317559,gps_m2/gps,3,35.0433616,137.1852107,76.2009963989,0.573655426502,0.517149984837,1.26522123814,2,1,1
1634523512244580522,7053,1634523512244459732,gps_m2/gps,3,35.0434174,137.1854983,76.6350021362,0.574377715588,0.517028093338,1.26700615883,2,1,1
1634523513250896657,7054,1634523513250787045,gps_m2/gps,3,35.043472,137.1857864,77.0410003662,0.575054168701,0.516983628273,1.26884412766,2,1,1
1634523514244596362,7055,1634523514244360719,gps_m2/gps,3,35.0435254,137.1860747,77.422996521,0.575785040855,0.516848862171,1.27017819881,2,1,1
1634523515244415828,7056,1634523515244324254,gps_m2/gps,3,35.0435773,137.1863632,77.8160018921,0.576629638672,0.516781806946,1.27155792713,2,1,1
1634523516244420047,7057,1634523516244325152,gps_m2/gps,3,35.0436276,137.1866521,78.1999969482,0.576865077019,0.516379475594,1.27060866356,2,1,1
1634523517244396100,7058,1634523517244304669,gps_m2/gps,3,35.0436767,137.1869412,78.6190032959,0.576946139336,0.516001343727,1.27016842365,2,1,1
1634523518244588576,7059,1634523518244466288,gps_m2/gps,3,35.0437245,137.1872302,79.016998291,0.576888382435,0.515579581261,1.26934123039,2,1,1
1634523519244637326,7060,1634523519244506335,gps_m2/gps,3,35.0437704,137.1875194,79.4440002441,0.576643645763,0.515008151531,1.26857089996,2,1,1
1634523520244392374,7061,1634523520244302386,gps_m2/gps,3,35.0438137,137.187809,79.8529968262,0.577130377293,0.514742076397,1.26924109459,2,1,1
1634523521244710718,7062,1634523521244511731,gps_m2/gps,3,35.0438546,137.1880989,80.2509994507,0.577833712101,0.514505982399,1.27023637295,2,1,1
1634523522244494530,7063,1634523522244356873,gps_m2/gps,3,35.0438932,137.1883885,80.71900177,0.579387485981,0.514544546604,1.27128982544,2,1,1
1634523523245895143,7064,1634523523245730039,gps_m2/gps,3,35.0439302,137.1886787,81.1190032959,0.580310463905,0.514236450195,1.2704180479,2,1,1
1634523524246950682,7065,1634523524246747258,gps_m2/gps,3,35.0439644,137.1889694,81.4940032959,0.580577790737,0.513691425323,1.26977014542,2,1,1
1634523525244371219,7066,1634523525244285730,gps_m2/gps,3,35.0439956,137.1892606,81.8980026245,0.581071019173,0.513416111469,1.2700521946,2,1,1
1634523526244368119,7067,1634523526244287819,gps_m2/gps,3,35.0440245,137.1895519,82.3030014038,0.581781804562,0.513376295567,1.27175784111,2,1,1
1634523527244383779,7068,1634523527244297222,gps_m2/gps,3,35.0440513,137.1898436,82.7009963989,0.583047449589,0.51370126009,1.27578663826,2,1,1
1634523528244587158,7069,1634523528244416706,gps_m2/gps,3,35.0440761,137.1901356,83.0879974365,0.584686219692,0.514451801777,1.28149461746,2,1,1
1634523529245278488,7070,1634523529244473879,gps_m2/gps,3,35.0440994,137.1904278,83.4570007324,0.586745858192,0.516616284847,1.288423419,2,1,1
1634523530244627628,7071,1634523530244432742,gps_m2/gps,3,35.0441207,137.1907205,83.8450012207,0.605421900749,0.524583876133,1.30168259144,2,1,1
1634523531244830875,7072,1634523531244710883,gps_m2/gps,3,35.0441397,137.1910145,84.2779998779,0.636030375957,0.539092719555,1.34043633938,2,1,1
1634523532244637295,7073,1634523532244446930,gps_m2/gps,3,35.0441591,137.1913065,84.3259963989,0.650549709797,0.551178097725,1.36272192001,2,1,1
1634523533246943636,7074,1634523533246824993,gps_m2/gps,3,35.0441755,137.1915998,84.6620025635,0.650586307049,0.555723726749,1.37792611122,2,1,1
1634523534245219367,7075,1634523534245094620,gps_m2/gps,3,35.0441898,137.1918936,85.0149993896,0.649943649769,0.557199656963,1.38401889801,2,1,1
1634523535244855988,7076,1634523535244745197,gps_m2/gps,3,35.0442018,137.1921876,85.3560028076,0.650855183601,0.55823636055,1.39055931568,2,1,1
1634523536244490181,7077,1634523536244375999,gps_m2/gps,3,35.0442112,137.1924825,85.8499984741,0.651531100273,0.558779418468,1.39575254917,2,1,1
1634523537244494135,7078,1634523537244404670,gps_m2/gps,3,35.0442174,137.1927776,86.2570037842,0.653300762177,0.559225320816,1.40066099167,2,1,1
1634523538244903261,7079,1634523538244723662,gps_m2/gps,3,35.0442214,137.1930727,86.6549987793,0.655428826809,0.559807598591,1.40844237804,2,1,1
1634523539245060846,7080,1634523539244946228,gps_m2/gps,3,35.0442237,137.1933673,87.06199646,0.656853199005,0.560351550579,1.41578269005,2,1,1
1634523540244685741,7081,1634523540244407658,gps_m2/gps,3,35.044224,137.1936618,87.4479980469,0.656949460506,0.560295164585,1.42074561119,2,1,1
1634523541244506136,7082,1634523541244359318,gps_m2/gps,3,35.0442217,137.1939564,87.8450012207,0.654602169991,0.559117674828,1.42131257057,2,1,1
1634523542244588563,7083,1634523542244461813,gps_m2/gps,3,35.0442161,137.1942513,88.266998291,0.650590121746,0.556995153427,1.41380774975,2,1,1
1634523543244635708,7084,1634523543244536046,gps_m2/gps,3,35.0442085,137.194546,88.6760025024,0.646467506886,0.554785251617,1.4059741497,2,1,1
1634523544244450074,7085,1634523544244358210,gps_m2/gps,3,35.0441998,137.1948406,89.091003418,0.642968952656,0.553461134434,1.39968955517,2,1,1
1634523545244742653,7086,1634523545244603092,gps_m2/gps,3,35.04419,137.1951348,89.5429992676,0.642188489437,0.556888341904,1.39702117443,2,1,1
1634523546244436571,7087,1634523546244340412,gps_m2/gps,3,35.0441781,137.1954303,90.0660018921,0.642109155655,0.559943258762,1.40125489235,2,1,1
1634523547244531359,7088,1634523547244444689,gps_m2/gps,3,35.0441618,137.1957253,90.7900009155,0.662411808968,0.564366340637,1.41235470772,2,1,1
1634523548244509032,7089,1634523548244399014,gps_m2/gps,3,35.044145,137.1960194,91.2220001221,0.676010549068,0.566260695457,1.42026627064,2,1,1
1634523549244520037,7090,1634523549244403276,gps_m2/gps,3,35.0441263,137.1963129,91.6330032349,0.672803580761,0.56651198864,1.42664241791,2,1,1
1634523550244560910,7091,1634523550244418807,gps_m2/gps,3,35.0441052,137.1966061,91.9309997559,0.669691860676,0.565640032291,1.42335295677,2,1,1
1634523551244515907,7092,1634523551244411161,gps_m2/gps,3,35.0440813,137.1968989,92.3030014038,0.666735172272,0.564303219318,1.41946053505,2,1,1
1634523552244844411,7093,1634523552244414602,gps_m2/gps,3,35.0440547,137.1971917,92.8249969482,0.663756787777,0.562993526459,1.41530954838,2,1,1
1634523553244682841,7094,1634523553244542822,gps_m2/gps,3,35.0440253,137.1974839,93.2580032349,0.661543309689,0.561669528484,1.4139264822,2,1,1
1634523554244895171,7095,1634523554244588174,gps_m2/gps,3,35.043994,137.1977759,93.6569976807,0.658784329891,0.559971928596,1.41097247601,2,1,1
1634523555244424159,7096,1634523555244329774,gps_m2/gps,3,35.0439615,137.1980676,94.0559997559,0.655428528786,0.558136403561,1.40698230267,2,1,1
1634523556247470369,7097,1634523556247240308,gps_m2/gps,3,35.043928,137.198359,94.4240036011,0.651756227016,0.556376099586,1.40299773216,2,1,1
1634523557244570129,7098,1634523557244461162,gps_m2/gps,3,35.0438928,137.1986501,94.8450012207,0.647443652153,0.554349780083,1.39500403404,2,1,1
1634523558244888506,7099,1634523558244796383,gps_m2/gps,3,35.0438549,137.1989407,95.2509994507,0.643250286579,0.5521941185,1.38846850395,2,1,1
1634523559244755325,7100,1634523559244511875,gps_m2/gps,3,35.0438141,137.1992308,95.6600036621,0.639088094234,0.549787044525,1.3803678751,2,1,1
1634523560245229647,7101,1634523560245131482,gps_m2/gps,3,35.0437708,137.1995207,96.0680007935,0.635635495186,0.547679901123,1.37404572964,2,1,1
1634523561245848275,7102,1634523561245112432,gps_m2/gps,3,35.0437253,137.1998104,96.4479980469,0.6322914958,0.545644640923,1.36774623394,2,1,1
1634523562247071276,7103,1634523562246953850,gps_m2/gps,3,35.0436777,137.2000999,96.8710021973,0.629148900509,0.543550312519,1.36161613464,2,1,1
1634523563245198153,7104,1634523563245097660,gps_m2/gps,3,35.043628,137.2003888,97.2409973145,0.626329004765,0.541301488876,1.35432755947,2,1,1
1634523564246986702,7105,1634523564246794989,gps_m2/gps,3,35.0435761,137.2006773,97.6510009766,0.6241568923,0.53970938921,1.35026359558,2,1,1
1634523565245375297,7106,1634523565245267725,gps_m2/gps,3,35.0435221,137.2009653,98.1070022583,0.622235059738,0.538260877132,1.34625029564,2,1,1
1634523566246989262,7107,1634523566246816997,gps_m2/gps,3,35.0434658,137.201253,98.5490036011,0.620258271694,0.536358952522,1.34162414074,2,1,1
1634523567244442935,7108,1634523567244345141,gps_m2/gps,3,35.0434072,137.2015401,98.9739990234,0.618066370487,0.534661889076,1.33828985691,2,1,1
1634523568245239510,7109,1634523568245123378,gps_m2/gps,3,35.0433471,137.2018267,99.3990020752,0.615929067135,0.533142328262,1.33494079113,2,1,1
1634523569245585205,7110,1634523569245115783,gps_m2/gps,3,35.0432852,137.2021129,99.8050003052,0.613943994045,0.531584858894,1.32945048809,2,1,1
1634523570245172321,7111,1634523570245065519,gps_m2/gps,3,35.0432214,137.2023982,100.225997925,0.611918091774,0.530364096165,1.32327795029,2,1,1
1634523571245247523,7112,1634523571245143557,gps_m2/gps,3,35.0431559,137.2026827,100.649002075,0.609915196896,0.529461443424,1.31807351112,2,1,1
1634523572244684805,7113,1634523572244582713,gps_m2/gps,3,35.043088,137.2029662,101.04699707,0.608359515667,0.528929412365,1.31506037712,2,1,1
1634523573244546333,7114,1634523573244448861,gps_m2/gps,3,35.0430173,137.2032484,101.434997559,0.607252955437,0.528634607792,1.31327962875,2,1,1
1634523574244673138,7115,1634523574244548471,gps_m2/gps,3,35.0429444,137.2035296,101.819999695,0.606577932835,0.528334796429,1.31142389774,2,1,1
1634523575244865858,7116,1634523575244646137,gps_m2/gps,3,35.0428699,137.2038099,102.196998596,0.606280565262,0.528174459934,1.31065678596,2,1,1
1634523576243691733,7117,1634523576243593621,gps_m2/gps,3,35.0427934,137.2040892,102.582000732,0.606257557869,0.528230845928,1.31071007252,2,1,1
1634523577244527302,7118,1634523577244442270,gps_m2/gps,3,35.0427147,137.204367,102.98500061,0.606324672699,0.529698312283,1.31562495232,2,1,1
1634523578244324722,7119,1634523578244217208,gps_m2/gps,3,35.0426352,137.2046427,103.519996643,0.606771826744,0.535071611404,1.33066487312,2,1,1
1634523579245155181,7120,1634523579245047255,gps_m2/gps,3,35.0425524,137.2049181,104.023002625,0.607448875904,0.537151992321,1.3342165947,2,1,1
1634523580245206082,7121,1634523580245081653,gps_m2/gps,3,35.0424673,137.2051932,104.43800354,0.611284732819,0.537931442261,1.33918750286,2,1,1
1634523581245148303,7122,1634523581245036516,gps_m2/gps,3,35.0423811,137.2054676,104.792999268,0.614470660686,0.538975775242,1.34393143654,2,1,1
1634523582246941963,7123,1634523582246851510,gps_m2/gps,3,35.0422929,137.2057409,105.222999573,0.615882992744,0.539313077927,1.3477922678,2,1,1
1634523583244642778,7124,1634523583244518926,gps_m2/gps,3,35.0422028,137.2060133,105.681999207,0.616356134415,0.538872539997,1.35214197636,2,1,1
1634523584245307232,7125,1634523584245213527,gps_m2/gps,3,35.0421111,137.2062846,106.150001526,0.616558074951,0.539498269558,1.36401116848,2,1,1
1634523585244870452,7126,1634523585244778521,gps_m2/gps,3,35.0420173,137.2065545,106.624000549,0.617026150227,0.54143345356,1.38128125668,2,1,1
1634523586245297008,7127,1634523586245130679,gps_m2/gps,3,35.0419212,137.2068229,107.067001343,0.617136359215,0.544656455517,1.40422010422,2,1,1
1634523587246042862,7128,1634523587245100508,gps_m2/gps,3,35.041823,137.2070903,107.580001831,0.616640806198,0.548216342926,1.43076086044,2,1,1
1634523588244537892,7129,1634523588244365189,gps_m2/gps,3,35.0417224,137.2073566,108.042999268,0.616088807583,0.552042007446,1.4584287405,2,1,1
1634523589244815300,7130,1634523589244707787,gps_m2/gps,3,35.0416195,137.2076221,108.533996582,0.616058707237,0.556179583073,1.48016643524,2,1,1
1634523590244301232,7131,1634523590244129448,gps_m2/gps,3,35.041515,137.2078868,109.082000732,0.616123735905,0.56262332201,1.49697351456,2,1,1
1634523591245205410,7132,1634523591245108490,gps_m2/gps,3,35.0414077,137.2081491,108.958999634,0.619123697281,0.568245410919,1.51702797413,2,1,1
1634523592250975331,7133,1634523592250851777,gps_m2/gps,3,35.0412991,137.2084118,109.509002686,0.62323731184,0.573747694492,1.53604495525,2,1,1
1634523593245648202,7134,1634523593245262700,gps_m2/gps,3,35.0411895,137.2086738,110.066001892,0.625771582127,0.577826499939,1.54520893097,2,1,1
1634523594244278978,7135,1634523594244139860,gps_m2/gps,3,35.0410779,137.2089346,110.613998413,0.628034830093,0.580136835575,1.55041313171,2,1,1
1634523595245252843,7136,1634523595245127363,gps_m2/gps,3,35.0409645,137.2091951,111.120002747,0.629720568657,0.581587016582,1.55661475658,2,1,1
1634523596245256537,7137,1634523596245129743,gps_m2/gps,3,35.0408487,137.2094537,111.901000977,0.63180565834,0.583708405495,1.56174409389,2,1,1
1634523597245228029,7138,1634523597245142721,gps_m2/gps,3,35.0407309,137.2097112,112.369003296,0.631959319115,0.585132718086,1.56271874905,2,1,1
1634523598244636480,7139,1634523598244527666,gps_m2/gps,3,35.040611,137.2099681,112.916999817,0.631376028061,0.58519256115,1.56074881554,2,1,1
1634523599245301226,7140,1634523599245140435,gps_m2/gps,3,35.0404895,137.2102234,113.489997864,0.630426168442,0.584926128387,1.55608153343,2,1,1
1634523600245230185,7141,1634523600245133668,gps_m2/gps,3,35.040366,137.2104769,114.103996277,0.628525316715,0.584034919739,1.5470405817,2,1,1
1634523601245287695,7142,1634523601245172717,gps_m2/gps,3,35.040241,137.2107288,114.67099762,0.625995695591,0.583192110062,1.53945291042,2,1,1
1634523602245252570,7143,1634523602245143523,gps_m2/gps,3,35.040114,137.2109794,115.237998962,0.623428046703,0.580930173397,1.52581214905,2,1,1
1634523603247402399,7144,1634523603247240039,gps_m2/gps,3,35.0399851,137.2112282,115.808998108,0.620616734028,0.577747762203,1.50994801521,2,1,1
1634523604245369048,7145,1634523604245253277,gps_m2/gps,3,35.0398545,137.2114756,116.448997498,0.61786711216,0.575397014618,1.49718558788,2,1,1
1634523605245164404,7146,1634523605245070611,gps_m2/gps,3,35.0397225,137.2117215,117.019996643,0.615244448185,0.572600722313,1.48226058483,2,1,1
1634523606245375888,7147,1634523606245174072,gps_m2/gps,3,35.0395885,137.211966,117.622001648,0.612797379494,0.569037437439,1.46711146832,2,1,1
1634523607245211593,7148,1634523607245123884,gps_m2/gps,3,35.0394525,137.2122092,118.183998108,0.610065996647,0.56560844183,1.45231592655,2,1,1
1634523608245310438,7149,1634523608245178821,gps_m2/gps,3,35.0393146,137.2124507,118.763000488,0.607591807842,0.562741219997,1.43858277798,2,1,1
1634523609244616010,7150,1634523609244504166,gps_m2/gps,3,35.0391748,137.2126909,119.348999023,0.605438649654,0.560077369213,1.42633366585,2,1,1
1634523610246410212,7151,1634523610246218213,gps_m2/gps,3,35.0390331,137.2129295,119.931999207,0.6036272645,0.557534635067,1.41437292099,2,1,1
1634523611246827124,7152,1634523611246719546,gps_m2/gps,3,35.0388899,137.2131669,120.51599884,0.602007746696,0.554859578609,1.40243041515,2,1,1
1634523612246697349,7153,1634523612246486453,gps_m2/gps,3,35.0387454,137.2134031,121.097000122,0.600257396698,0.552418410778,1.39149177074,2,1,1
1634523613245324453,7154,1634523613245224944,gps_m2/gps,3,35.0385989,137.2136375,121.676002502,0.598805129528,0.550208091736,1.38146460056,2,1,1
1634523614245225184,7155,1634523614245101589,gps_m2/gps,3,35.0384504,137.2138704,122.225997925,0.597286581993,0.548025608063,1.37179660797,2,1,1
1634523615245298621,7156,1634523615245206363,gps_m2/gps,3,35.0383,137.2141018,122.797996521,0.595459640026,0.545857012272,1.36249041557,2,1,1
1634523616244637995,7157,1634523616244435885,gps_m2/gps,3,35.0381477,137.2143313,123.36000061,0.593818843365,0.543691515923,1.35382521152,2,1,1
1634523617245202625,7158,1634523617245102833,gps_m2/gps,3,35.0379933,137.214559,123.929000854,0.592574954033,0.541837334633,1.34627115726,2,1,1
1634523618245731591,7159,1634523618245607012,gps_m2/gps,3,35.0378376,137.2147853,124.477996826,0.591110765934,0.540208816528,1.33885955811,2,1,1
1634523619245285256,7160,1634523619245164441,gps_m2/gps,3,35.0376808,137.2150106,125.027999878,0.589537382126,0.538524150848,1.33189761639,2,1,1
1634523620245968295,7161,1634523620245555141,gps_m2/gps,3,35.0375226,137.2152344,125.560997009,0.588424384594,0.536817967892,1.32525491714,2,1,1
1634523621245512497,7162,1634523621245312202,gps_m2/gps,3,35.0373628,137.2154563,126.122001648,0.587612450123,0.535157501698,1.31917726994,2,1,1
1634523622245214618,7163,1634523622245126167,gps_m2/gps,3,35.0372014,137.2156764,126.68699646,0.586651742458,0.533718705177,1.31401073933,2,1,1
1634523623254718508,7164,1634523623250779893,gps_m2/gps,3,35.037038,137.215894,127.228996277,0.585433185101,0.532465934753,1.30935037136,2,1,1
1634523624245239142,7165,1634523624245134639,gps_m2/gps,3,35.0368727,137.2161092,127.81199646,0.584565103054,0.531771659851,1.30524492264,2,1,1
1634523625245305597,7166,1634523625245145807,gps_m2/gps,3,35.0367056,137.2163223,128.404998779,0.584255516529,0.532413542271,1.30342829227,2,1,1
1634523626245395201,7167,1634523626245267100,gps_m2/gps,3,35.0365371,137.216534,129.020004272,0.584852993488,0.53503459692,1.30500006676,2,1,1
1634523627245248077,7168,1634523627245121471,gps_m2/gps,3,35.0363675,137.2167443,129.841995239,0.586645483971,0.540506243706,1.30824792385,2,1,1
1634523628245345116,7169,1634523628245251576,gps_m2/gps,3,35.0362023,137.216953,130.45199585,0.586874127388,0.542059659958,1.30676603317,2,1,1
1634523629245320397,7170,1634523629245160994,gps_m2/gps,3,35.0360421,137.2171586,131.069000244,0.585792124271,0.541711211205,1.30592310429,2,1,1
1634523630245468878,7171,1634523630245260003,gps_m2/gps,3,35.0358849,137.2173591,131.645004272,0.585400283337,0.54253834486,1.30750823021,2,1,1
1634523631246192631,7172,1634523631246018625,gps_m2/gps,3,35.035731,137.2175529,132.268005371,0.585491001606,0.543966710567,1.3139693737,2,1,1
1634523632245221483,7173,1634523632245121582,gps_m2/gps,3,35.0355823,137.2177406,132.81300354,0.584967255592,0.546316027641,1.32396841049,2,1,1
1634523633245818384,7174,1634523633245720367,gps_m2/gps,3,35.0354383,137.2179223,133.330993652,0.584294199944,0.548950314522,1.33397769928,2,1,1
1634523634245216066,7175,1634523634245117664,gps_m2/gps,3,35.0352979,137.2180973,133.850006104,0.583802044392,0.551123976707,1.34099292755,2,1,1
1634523635246795068,7176,1634523635246686923,gps_m2/gps,3,35.0351599,137.2182642,134.324005127,0.583306610584,0.552826225758,1.34422707558,2,1,1
1634523636244252526,7177,1634523636244168432,gps_m2/gps,3,35.0350244,137.2184225,134.837005615,0.583675503731,0.555344283581,1.34673643112,2,1,1
1634523637245324263,7178,1634523637245175650,gps_m2/gps,3,35.0348927,137.218573,135.572998047,0.583838701248,0.558088779449,1.3497055769,2,1,1
1634523638245575374,7179,1634523638245470926,gps_m2/gps,3,35.0347657,137.2187153,136.496994019,0.583549678326,0.561434566975,1.35496854782,2,1,1
1634523639245937317,7180,1634523639245162630,gps_m2/gps,3,35.034644,137.2188495,137.520996094,0.583587229252,0.564407348633,1.3629565239,2,1,1
1634523640245284146,7181,1634523640245138122,gps_m2/gps,3,35.0345287,137.2189764,138.5,0.584414601326,0.571394622326,1.37283837795,2,1,1
1634523641245285114,7182,1634523641245156923,gps_m2/gps,3,35.0344201,137.2190968,139.442993164,0.585750460625,0.577438056469,1.38366210461,2,1,1
1634523642245504469,7183,1634523642245211221,gps_m2/gps,3,35.0343198,137.2192126,140.429992676,0.585906147957,0.578985273838,1.38555598259,2,1,1
1634523643245287211,7184,1634523643245179510,gps_m2/gps,3,35.0342294,137.2193257,141.317001343,0.585874557495,0.579706907272,1.38589370251,2,1,1
1634523644245240721,7185,1634523644245136981,gps_m2/gps,3,35.0341522,137.2194393,142.052993774,0.585988998413,0.580630362034,1.38518917561,2,1,1
1634523645245500136,7186,1634523645245348139,gps_m2/gps,3,35.0340925,137.2195564,142.727005005,0.58665150404,0.579854667187,1.38536262512,2,1,1
1634523646245308922,7187,1634523646245137710,gps_m2/gps,3,35.034054,137.2196767,143.24899292,0.588650763035,0.579841554165,1.39066588879,2,1,1
1634523647245271881,7188,1634523647245179445,gps_m2/gps,3,35.0340359,137.2197946,143.819000244,0.594286203384,0.595361948013,1.41177523136,2,1,1
1634523648245352032,7189,1634523648245271648,gps_m2/gps,3,35.0340283,137.2199057,144.113006592,1.11731791496,0.67604547739,1.51102137566,2,1,1
1634523649245570486,7190,1634523649245459383,gps_m2/gps,3,35.0340262,137.2200095,144.992004395,1.4387537241,0.698604822159,1.62697029114,2,1,1
1634523650244615378,7191,1634523650244477749,gps_m2/gps,3,35.0340434,137.2200962,144.386993408,1.44952523708,0.703450798988,1.64843332767,2,1,1
1634523651245377287,7192,1634523651245282455,gps_m2/gps,3,35.0340749,137.2201598,144.240997314,1.37945127487,0.699352383614,1.63609433174,2,1,1
1634523652248909198,7193,1634523652248730813,gps_m2/gps,3,35.0341191,137.2202032,144.108001709,1.31735813618,0.693279445171,1.6295055151,2,1,1
1634523653250903282,7194,1634523653250770302,gps_m2/gps,3,35.0341728,137.2202247,143.951004028,1.25873422623,0.687412977219,1.62031602859,2,1,1
1634523654245290684,7195,1634523654245170279,gps_m2/gps,3,35.0342341,137.2202306,143.779006958,1.20691633224,0.682300209999,1.61357092857,2,1,1
1634523655245223701,7196,1634523655245119000,gps_m2/gps,3,35.034299,137.2202328,143.580993652,1.16529941559,0.67862445116,1.61084091663,2,1,1
1634523656245321320,7197,1634523656245175793,gps_m2/gps,3,35.0343631,137.2202372,143.395996094,1.12537431717,0.674933791161,1.60679101944,2,1,1
1634523657245242578,7198,1634523657245144531,gps_m2/gps,3,35.0344215,137.2202504,143.145004272,1.09088671207,0.670725643635,1.60277700424,2,1,1
1634523658245272649,7199,1634523658245186422,gps_m2/gps,3,35.0344695,137.2202771,142.940994263,1.05646562576,0.666646420956,1.5991448164,2,1,1
1634523659246280802,7200,1634523659246165873,gps_m2/gps,3,35.034504,137.2203119,142.772994995,1.02343523502,0.663167238235,1.59492051601,2,1,1
1634523660245301863,7201,1634523660245166432,gps_m2/gps,3,35.0345272,137.2203487,142.636001587,0.990330517292,0.658288180828,1.58720254898,2,1,1
1634523661245374333,7202,1634523661245250515,gps_m2/gps,3,35.0345433,137.2203868,142.533996582,0.958800673485,0.651750326157,1.57296776772,2,1,1
1634523662245375275,7203,1634523662245192843,gps_m2/gps,3,35.0345525,137.2204249,142.470993042,0.92989718914,0.644952833652,1.55717563629,2,1,1
1634523663244402900,7204,1634523663244304978,gps_m2/gps,3,35.0345532,137.2204634,142.414993286,0.903434276581,0.638543188572,1.54232978821,2,1,1
1634523664247014987,7205,1634523664246888717,gps_m2/gps,3,35.0345433,137.2205044,142.395004272,0.879749953747,0.632162630558,1.52640450001,2,1,1
1634523665245302679,7206,1634523665245177171,gps_m2/gps,3,35.0345229,137.2205471,142.410003662,0.8582649827,0.625871300697,1.50960278511,2,1,1
1634523666245332254,7207,1634523666245217553,gps_m2/gps,3,35.0344955,137.2205917,142.414001465,0.844896674156,0.623701393604,1.50703895092,2,1,1
1634523667245266651,7208,1634523667245170409,gps_m2/gps,3,35.0344635,137.2206386,142.442001343,0.829952120781,0.620386838913,1.49609994888,2,1,1
1634523668245591965,7209,1634523668245367486,gps_m2/gps,3,35.0344294,137.2206863,142.492004395,0.813843727112,0.615229785442,1.48153281212,2,1,1
1634523669244539321,7210,1634523669244319982,gps_m2/gps,3,35.0343958,137.2207319,142.54699707,0.797607839108,0.608989655972,1.46477806568,2,1,1
1634523670245976219,7211,1634523670245882667,gps_m2/gps,3,35.0343647,137.2207748,142.580001831,0.782159984112,0.602634251118,1.44882154465,2,1,1
1634523671245510027,7212,1634523671245382348,gps_m2/gps,3,35.034336,137.2208148,142.593002319,0.766444981098,0.59606897831,1.43111109734,2,1,1
1634523672245850458,7213,1634523672245197841,gps_m2/gps,3,35.0343093,137.2208519,142.518005371,0.752675294876,0.589575409889,1.4154034853,2,1,1
1634523673245754664,7214,1634523673245649899,gps_m2/gps,3,35.0342837,137.2208878,142.488998413,0.740195274353,0.584076702595,1.40093493462,2,1,1
1634523674245444629,7215,1634523674245336019,gps_m2/gps,3,35.0342577,137.2209236,142.511001587,0.72892510891,0.579324483871,1.38769423962,2,1,1
1634523675245477723,7216,1634523675245309172,gps_m2/gps,3,35.0342304,137.22096,142.542007446,0.718639492989,0.575023710728,1.37611103058,2,1,1
1634523676244318304,7217,1634523676244227031,gps_m2/gps,3,35.034202,137.2209961,142.613006592,0.707990109921,0.570695221424,1.36427164078,2,1,1
1634523677245309430,7218,1634523677245227313,gps_m2/gps,3,35.0341748,137.2210304,142.656005859,0.698249876499,0.566164076328,1.35292983055,2,1,1
1634523678245300363,7219,1634523678245185892,gps_m2/gps,3,35.034149,137.2210637,142.667999268,0.689853608608,0.562112271786,1.3424782753,2,1,1
1634523679246595992,7220,1634523679246429523,gps_m2/gps,3,35.0341223,137.2210993,142.694000244,0.682841002941,0.558925688267,1.33418738842,2,1,1
1634523680245506724,7221,1634523680245348496,gps_m2/gps,3,35.0340954,137.2211357,142.742996216,0.67605638504,0.556112408638,1.32699203491,2,1,1
1634523681245274942,7222,1634523681245166719,gps_m2/gps,3,35.0340701,137.221171,142.798995972,0.66944873333,0.553227365017,1.31936359406,2,1,1
1634523682244348866,7223,1634523682244257679,gps_m2/gps,3,35.0340467,137.2212042,142.835998535,0.663063466549,0.550158679485,1.3114477396,2,1,1
1634523683251188318,7224,1634523683250908953,gps_m2/gps,3,35.0340256,137.2212348,142.87600708,0.656906425953,0.547389388084,1.30478549004,2,1,1
1634523684245559800,7225,1634523684245164777,gps_m2/gps,3,35.0340098,137.2212639,142.908996582,0.651125013828,0.544858336449,1.29834806919,2,1,1
1634523685248793095,7226,1634523685245193352,gps_m2/gps,3,35.0340015,137.2212927,142.929992676,0.645863056183,0.542529881001,1.2923541069,2,1,1
1634523686244571447,7227,1634523686244425238,gps_m2/gps,3,35.0340004,137.2213201,142.929992676,0.640884160995,0.540502786636,1.28665852547,2,1,1
1634523687245284589,7228,1634523687245192373,gps_m2/gps,3,35.0340041,137.221342,142.910003662,0.636023700237,0.538486301899,1.28171062469,2,1,1
1634523688245255895,7229,1634523688245176460,gps_m2/gps,3,35.0340077,137.2213547,142.895004272,0.631066024303,0.536516904831,1.27701401711,2,1,1
1634523689245278693,7230,1634523689245177986,gps_m2/gps,3,35.0340085,137.2213574,142.893997192,0.627081751823,0.535128891468,1.27348136902,2,1,1
